Gene	P1_1	P1_2	P1_3	P1_4	P1_5	P1_6	P2_1	P2_2	P2_3	P2_4	P2_5	P2_6	HYB_1_P1	HYB_2_P1	HYB_3_P1	HYB_4_P1	HYB_5_P1	HYB_6_P1	HYB_1_P2	HYB_2_P2	HYB_3_P2	HYB_4_P2	HYB_5_P2	HYB_6_P2	pos_start	pos_end	P_est.mean	P_p_value	H_est.mean	H_p_value	H_P_est	H_P_p_value	P_qvalue	H_qvalue	P_H_qvalue	Direction_parent	Direction_hybrid	P_H_ratio	Regulatory_class	Direction	trans_reg_diff	perc_cis
CG3362	90.7033108042316	64.0179918390977	114.379909505307	106.248804700947	114.065323785115	71.0039400225542	148.388008216224	127.15793615472	118.940743070072	112.888747054309	131.505547625158	135.755885196249	94.8324731676786	107.755629823493	130.476057643422	118.462692713416	125.296062470192	89.9214151061555	130.896255690038	110.793541428994	81.9166679940201	93.7442271477767	107.162550001072	118.67921897206	0	0	-0.323640190397916	2.35921060465216e-09	0.0359113087416589	0.51790634979486	-0.359714845292648	4.03317847363915e-06	5.66859821239783e-08	1	1.71656718345678e-05	P2	Ambig	9.01220818005102	Trans	NA	-0.359551499139575	9.08083087106484
CG3365	261.43895467102	217.104494063027	243.89833644514	217.497553152527	156.839820204533	186.559371823966	201.238531690495	298.701189646465	268.024003219547	286.563742522477	290.584839107205	282.229340276413	358.256009744563	341.226161107728	407.175283335508	242.566466032233	254.633933407164	195.900225766981	498.759870818937	505.495532769787	359.523153973755	427.363388467806	432.547020004325	534.05648537427	0	0	-0.237436842918535	0	-0.426734097732912	0	0.189351242894223	8.43267028688549e-05	0	0	0.000280267850658509	Ambig	Ambig	0.556404665528143	Conserved/Ambiguous	NA	0.189297254814377	69.2714901552278
CG3368	458.852042891995	503.793761864204	470.976097963028	563.743657883849	614.289295801089	510.949921338772	341.495690141446	393.46984017687	366.598180695429	364.717490483153	411.48510063356	345.820254920972	602.713051687913	470.206384684333	449.917440149732	535.902657513073	654.772971618421	443.184117308909	352.065791166308	401.626587680104	323.115745976413	408.063106407969	300.055140003001	344.169735018974	0	0	0.339506100996876	6.05743425133606e-11	0.39377951008212	5.87940718264983e-11	-0.0542522447455417	0.168416036621439	1.67655476103736e-09	1.73510012507653e-09	0.240780394551095	P1	P1	0.862173100185112	Cis	NA	-0.054273409085244	87.8868306033799
CG33691	389.490687571112	423.07542432795	311.180636154144	326.246329728791	310.115099040782	412.101298954432	308.972291080356	340.687300640948	393.48204727976	258.3415557589	323.461226013494	323.670610494216	364.578174622409	272.654396674596	224.958720074866	296.15673178354	367.804570477014	462.452991974514	403.972927043392	266.596959063518	304.912041977741	245.389300475063	321.487650003215	367.905578813386	0	0	0.108590704993254	0.000503426620152297	0.0401528472271944	0.21136024246078	0.0684220781448385	0.12689438987053	0.00777185066403746	1	0.191116906943497	Ambig	Ambig	2.70443349580721	Conserved/Ambiguous	NA	0.0684378577660596	36.9763206065278
CG33692	345.472904386706	375.757778186008	292.678003734168	302.496596913285	276.846046270123	381.472148356468	274.416179577948	317.8948403868	364.968855447893	221.435619221914	294.826953546726	289.37438686569	335.074738525798	238.36851445803	213.710784071123	267.951328756537	339.511911209552	420.70376353237	361.093119144932	225.049381027645	282.157411979403	212.3031026582	290.313090002903	317.46691075026	0	0	0.113425060673991	0.000538664819949503	0.0724477853729549	0.0323515433829776	0.040958755172385	0.386156534072517	0.00828055375056339	0.41355541660901	0.478745961227219	Ambig	Ambig	1.56561115139805	Conserved/Ambiguous	NA	0.0409772753010361	63.872820470589
CG33717	156.063049471987	148.91141579964	153.067231837984	153.748270331959	203.178857992236	161.499157698359	147.371651995565	128.357539325991	160.488536882221	129.17077787945	98.6291607188687	127.181829289118	147.517180483056	117.551596171083	188.965324862888	191.796740583626	143.484200570703	224.803537765389	178.28972757781	164.459163058663	184.312502986545	220.574652112416	167.563260001676	148.349023715075	0	0	0.210330475939595	1.02953109336357e-05	-0.047556794110368	0.277398569585007	0.257982704075509	7.01087988762004e-05	0.000192642351180055	1	0.000236737245520321	Ambig	Ambig	4.42272192384264	Trans	NA	0.257887270049963	15.5697228037815
CG33718	156.063049471987	148.91141579964	153.067231837984	153.748270331959	203.178857992236	161.499157698359	147.371651995565	128.357539325991	160.488536882221	129.17077787945	98.6291607188687	127.181829289118	147.517180483056	117.551596171083	188.965324862888	191.796740583626	143.484200570703	224.803537765389	178.28972757781	164.459163058663	184.312502986545	220.574652112416	167.563260001676	148.349023715075	0	0	0.210330475939595	1.02953109336357e-05	-0.047556794110368	0.277398569585007	0.257982704075509	7.01087988762004e-05	0.000192642351180055	1	0.000236737245520321	Ambig	Ambig	4.42272192384264	Trans	NA	0.257887270049963	15.5697228037815
CG33720	242.76474362309	321.481654670252	296.042118719618	217.497553152527	185.356151150812	295.153633034931	376.051801643855	368.27817358018	495.314875250712	433.102019948744	501.630032473386	426.559281379794	349.826456574103	277.552379848391	299.195097699572	239.745925729533	284.947496908017	385.377493312095	787.634366134882	593.784136096016	477.847229965117	493.53578410153	506.586600005066	655.702684820631	0	0	-0.512238393304829	0	-0.649077720083059	0	0.136884357243329	0.00151230247298624	0	0	0.00388652538235734	P2	P2	0.789178826287984	Cis_+_Trans,same	Reinforcing	0.13683932677823	82.5885788678685
CG33747	145.392071730312	141.952938425825	139.610771896183	182.497946898097	130.699850170444	143.400114163198	116.880965375793	86.3714283315079	117.311417822537	122.657965549394	75.2975313015019	90.7420916838088	162.268898531361	102.857646649698	166.469452855401	200.258361491727	183.902285238507	154.150997324838	85.7596157969212	72.7082615627775	136.527779990033	115.801692359018	128.595060001286	148.349023715075	0	0	0.371638156665829	4.99427101837854e-11	0.343724625197072	5.23026200688078e-11	0.0278585368869758	0.703203680604485	1.67655476103736e-09	1.73510012507653e-09	0.768612836124821	P1	P1	1.08120899529021	Cis	NA	0.027913531468757	92.4890566353076
CG33748	145.392071730312	141.952938425825	139.610771896183	182.497946898097	130.699850170444	143.400114163198	116.880965375793	86.3714283315079	117.311417822537	122.657965549394	75.2975313015019	90.7420916838088	162.268898531361	102.857646649698	166.469452855401	200.258361491727	183.902285238507	154.150997324838	85.7596157969212	72.7082615627775	136.527779990033	115.801692359018	128.595060001286	148.349023715075	0	0	0.371638156665829	4.99427101837854e-11	0.343724625197072	5.23026200688078e-11	0.0278585368869758	0.703203680604485	1.67655476103736e-09	1.73510012507653e-09	0.768612836124821	P1	P1	1.08120899529021	Cis	NA	0.027913531468757	92.4890566353076
CG3376	272.109932412695	322.873350145015	253.99068140149	288.746751599045	266.152422165269	286.800228326395	363.855526995946	359.880951381283	298.981182922716	271.367180419013	231.195236953907	285.801863571051	221.275770724583	238.36851445803	242.955417680856	335.644296021346	256.654837640554	263.341287096598	266.306175369387	316.800282523531	270.780096980233	286.747047746141	243.551250002435	269.995223161436	0	0	-0.0687560253689487	0.0417064298306222	-0.0597200003105074	0.0902029882181388	-0.00904842291986183	0.850915367922757	0.499158513200598	1	0.893748822378582	P2	P2	1.15130651392263	Conserved/Ambiguous	NA	-0.0090360250584413	86.8578426254957
CG33785	257.437338017893	254.680271881628	245.580393937865	283.746807848412	330.314166794396	265.916716555056	293.72694777047	365.878967237638	234.622835645074	358.204678153097	378.60871372727	338.675208331696	257.10137169904	313.470923122889	314.942208104813	372.311319956451	260.696646107334	533.105532415064	358.836287150276	420.669227613213	511.979174962626	380.491274893917	397.475640003975	510.320641579858	0	0	-0.184565648173075	2.80345682224237e-08	-0.229060724188076	0	0.0445263515126274	0.320289423302661	6.38498866681021e-07	0	0.412099223196725	Ambig	P2	0.805749867539635	Cis	NA	0.044495076015001	83.7345521528077
CG33786	257.437338017893	254.680271881628	245.580393937865	283.746807848412	330.314166794396	263.132248318877	293.72694777047	365.878967237638	234.622835645074	358.204678153097	378.60871372727	338.675208331696	257.10137169904	313.470923122889	314.942208104813	372.311319956451	260.696646107334	533.105532415064	358.836287150276	420.669227613213	511.979174962626	380.491274893917	397.475640003975	510.320641579858	0	0	-0.186267321867583	2.08015316083277e-08	-0.229060724188076	0	0.0428247991613933	0.339313455569941	4.76761974271947e-07	0	0.431694280247693	Ambig	P2	0.813178787100331	Cis	NA	0.042793402320493	84.2586894412492
CG3385	90.7033108042316	64.0179918390977	100.923449563506	66.2492546958847	92.6780755754061	76.5728764949114	69.1122230048165	50.3833331933796	79.8369371292267	93.3503100641403	83.7817601805444	64.3054193034866	92.7250848750635	94.6943413600393	114.728947238182	112.821612108015	117.212445536631	112.401768882694	85.7596157969212	65.7836652234654	81.9166679940201	115.801692359018	79.8848100007989	74.1745118575375	0	0	0.108135620100754	0.0997661559501429	0.24730169407196	2.96525411564246e-05	-0.139152212818655	0.115425501992046	1	0.000557613716935957	0.175515493209504	P1	P1	0.437261946411449	Conserved/Ambiguous	NA	-0.139166073971206	63.9902508103439
CG3386	96.0387996750687	114.119028930566	72.3284721871794	97.4989031373397	110.50078241683	98.8486223843401	113.831896713815	116.361507613282	109.979454208629	97.6921849508445	108.173918207791	129.325343265901	59.0068721932222	68.5717644331319	96.7322496321925	146.66809574042	64.668935468486	70.6525404405507	92.5301117808887	107.331243259338	116.048612991528	126.830424964639	91.5752700009158	59.33960948603	0	0	-0.136189210256918	0.015430358583935	-0.159101133748966	0.00830839153167617	0.022859352064516	0.784580892842669	0.197647646764226	0.116102372677102	0.838435795169297	P2	P2	0.855991450518517	Conserved/Ambiguous	NA	0.022911923492048	87.4119341549716
CG33935	234.761510316835	235.196535234946	269.129198836016	277.496878160121	240.01245213118	288.192462444485	232.745574530926	193.136110574622	230.549522526236	172.589526746492	187.713563948815	163.621566894427	160.161510238746	225.307225994576	224.958720074866	234.104845124132	228.362178373091	192.688746656047	151.20774364194	228.511679197301	100.120371992691	135.101974418855	151.97598000152	157.249965137979	0	0	0.26902356963923	5.94174756816995e-11	0.314347117520517	5.59383005828012e-11	-0.0452818258189767	0.433656265807848	1.67655476103736e-09	1.73510012507653e-09	0.524858933821446	P1	Ambig	0.855816880909274	Cis	NA	-0.045323547881287	87.3985975946484
CG33956	461.519787327414	528.844280409938	464.247867992128	557.493728195558	475.27218243798	495.63534603979	355.724677230673	383.873014806702	350.304928220076	440.700301000477	487.843160544942	428.702795356577	522.63229656854	594.288625087143	717.618317038823	569.749141145478	541.60233454857	879.94527639595	528.098686749462	623.213670538093	541.560193960466	529.379165069798	487.102500004871	652.73570434633	0	0	0.197983935993668	6.52114997415842e-11	0.12916307377491	4.31021541877536e-08	0.0688025756736144	0.0570851533857103	1.67655476103736e-09	1.00700276121438e-06	0.095616015693619	P1	Ambig	1.53282149617073	Cis	NA	0.068820862218758	65.2391685853952
CG33957	349.474521039833	338.182000367408	403.693798254024	441.245035993345	432.497686018562	421.846937781057	262.219904930039	278.307935734859	271.282653714617	294.16202357421	327.703340453015	322.956105835288	387.759445841175	360.818093802908	281.198400093583	434.363206615859	385.992708577526	369.320097757424	338.524799198373	280.446151742142	238.923614982559	306.047329805977	313.694010003137	189.886750355296	0	0	0.30657184049447	6.03045154722608e-11	0.285886476738165	6.07161769963917e-11	0.0207073044169523	0.648747403190181	1.67655476103736e-09	1.73510012507653e-09	0.72524369562984	P1	P1	1.07235516696108	Cis	NA	0.020685363756305	93.252686312304
CG3396	105.375905199034	115.510724405329	144.656944374359	157.498228144933	179.415248870337	128.085538864215	167.698776408746	115.161904442011	96.1301896045791	110.717809610957	136.80819067456	90.7420916838088	113.798967801214	135.510867808332	114.728947238182	95.8983702918131	129.337870936972	83.4984568842872	72.2186238289863	83.0951560717457	81.9166679940201	60.6580293309144	99.3689100009937	65.273570434633	0	0	0.146580270736128	0.00401223248765656	0.374616409175475	4.70911578825096e-11	-0.228035645191656	0.00381523404591122	0.0556379759157059	1.73510012507653e-09	0.00871464270873003	Ambig	P1	0.391280966732741	Compensatory	Opposing	-0.228036138439347	62.1612586984211
CG33964	357.477754346089	367.40760533743	252.308623908765	346.246104731322	382.594106862574	359.196402467039	437.033174883399	405.465871889579	419.551251240324	328.897022667843	404.061400364398	367.255394688801	295.034360966111	378.777365440157	328.439731309305	383.593481167252	367.804570477014	378.954535090226	379.147775102178	356.616711474575	329.942134975914	350.16226022846	362.404260003624	320.433891224562	0	0	-0.134348193310623	7.90835560260383e-06	0.0160001217186658	0.605064679182868	-0.150380401686235	0.00047191669723623	0.000149715593313523	1	0.00134223999079305	P2	Ambig	8.39669820473252	Trans	NA	-0.150348315029289	9.61843828019173
CG33967	210.751810398067	217.104494063027	265.765083850566	251.247173469298	240.01245213118	242.248736547538	225.631080986313	127.15793615472	175.967126733806	188.871557571633	216.347836415583	210.77887438365	206.524052676278	262.858430327006	220.459545673369	270.771869059237	218.25765720614	317.936431982478	191.830719545745	225.049381027645	157.006946988538	176.459721689933	130.543470001305	249.226359841326	0	0	0.220431193887475	2.21095392418251e-08	0.280968737677041	5.86725892155393e-11	-0.0605103213892963	0.278067951737208	5.06283174566421e-07	1.73510012507653e-09	0.367691104711069	Ambig	P1	0.784539930349295	Cis	NA	-0.060537543789566	82.2733732657607
CG33977	264.106699106439	244.938403558287	208.575129097913	262.497046908222	254.270617604319	274.270121263592	179.895051056655	227.924602541479	265.580015348244	242.059524933759	218.468893635344	189.343734615822	193.879722920587	212.245937531123	233.957068877861	253.848627243035	270.801167274285	205.534663099784	176.032895583154	225.049381027645	314.013893977077	154.402256478691	198.737820001987	178.01882845809	0	0	0.131072497673277	0.000499877206749132	0.0948352178522426	0.0154840481554037	0.0362170069545147	0.506966248935839	0.00772175782287708	0.208890724719972	0.59531804857174	Ambig	Ambig	1.38210783548253	Conserved/Ambiguous	NA	0.0362372798210344	72.3532545237959
CG33978	792.320097319317	812.750157261589	812.433768986224	838.740564168653	804.398168776281	774.08216965765	585.421183099622	621.394442718349	787.778757183288	591.580453313447	579.048620994649	486.577672729715	432.014599986091	630.207168361641	494.909184164706	550.005359026575	776.027225621832	385.377493312095	681.563262386058	709.771124779495	464.194451966114	625.88057536898	810.538560008105	388.674442133496	0	0	0.28059751087001	6.43492040222061e-11	-0.118713524796436	7.63550798144053e-07	0.399353935088652	6.80585621700362e-11	1.67655476103736e-09	1.62923195008063e-05	4.75641024070134e-10	P1	Ambig	2.36365242588125	Conserved/Ambiguous	NA	0.399311035666446	22.9165823123057
CG3399	617.5828367994	538.586148733279	479.386385426654	569.99358757214	389.723189599144	463.613961323736	643.353487677189	676.576188596812	624.031569805996	697.956388037701	829.333372926401	852.404058100661	819.774045827266	728.166831837544	497.158771365454	423.081045405058	373.867283177185	199.111704877916	762.809214193668	919.240164043687	980.724552928407	1119.41635947051	1159.30395001159	1370.74497912729	0	0	-0.346017242959007	0	-0.730239155010329	0	0.384214912150299	6.95666303104572e-11	0	0	4.75641024070134e-10	P2	Ambig	0.47384098837334	Conserved/Ambiguous	NA	0.384221912051322	65.5239717736979
