gene	RNA_P1_1	RNA_P1_3	RNA_P1_5	RNA_P2_1	RNA_P2_3	RNA_P2_5	RNA_HYB_P1_1	RNA_HYB_P1_3	RNA_HYB_P1_5	RNA_HYB_P2_1	RNA_HYB_P2_3	RNA_HYB_P2_5
CG10255	420.187978832636	299.999006625806	430.599552463532	444.478158935907	500.112882622078	462.872016501326	397.227452942374	264.255648464486	338.658067407896	473.658034687557	353.610440025605	365.972408294503
CG10265	161.124713687702	188.741096883785	172.239820985413	237.055018099151	196.234769181234	228.366565170415	155.87406381283	188.75403461749	174.309299401123	210.514682083359	211.650044394887	143.774874687126
CG10269	726.640865650422	814.566839182652	832.492468096161	736.055831197863	783.033884791139	759.994106669286	678.806406926842	614.798855611253	761.980651667767	726.275653187587	619.463544570402	540.244983672838
CG10270	499.170681620725	443.044890579832	546.861431628685	510.85356400367	527.738165662154	564.777526765544	462.593995831626	496.153462423116	517.947632506194	463.132300583389	655.598918003675	483.606396674879
CG10274	391.754205828923	377.48219376757	376.056942484818	431.440132940454	443.909720575025	414.988704449465	326.832714446257	307.399427805626	348.618598802246	313.140589598996	335.542753308968	348.54515075667
CG10275	295.395308427454	282.118271131553	179.416480193138	234.684467918159	253.390527195186	275.022099990178	331.860910053123	302.006455387984	224.111956372872	294.720554916702	325.218360899461	383.399665832337
CG10283	104.257167680278	85.4301806947659	60.2839373448944	92.4514570586688	130.50564746519	165.749926333366	130.733085778503	126.7348518146	84.664516851974	210.514682083359	268.434202647174	267.94408464419
CG10289	516.546876234105	437.084645415081	500.930812699242	508.483013822678	411.521457700452	440.772026323544	417.340235369836	388.294014070265	545.339093840656	349.980658963584	330.380557104214	363.794001102274
CG10293	217.992259695127	262.250787249049	155.015838886871	125.63915959255	175.277657909452	211.177683921029	256.43797595014	199.539979452775	293.835676133322	184.200346822939	221.974436804394	156.845317840501
CG10302	685.569860200616	512.581084168595	327.255659872284	770.428808822239	801.133208162223	771.044101758177	603.38347282386	501.546434840759	333.677801710721	857.847329489686	895.641041524706	1102.27403926797
CG10318	170.602638022273	123.178400071523	180.851812034683	125.63915959255	120.979687796198	180.483253118554	160.902259419696	134.824310441064	134.467173823723	157.886011562519	198.744553883004	126.347617149293
CG10321	587.631308743385	554.302800321853	622.934019230576	751.464407374308	692.537267935715	714.566349081623	593.327081610129	533.904269346614	500.516702566082	642.069780354244	619.463544570402	601.240385055255
CG10326	382.276281494353	252.317045307797	361.703624069367	413.661006583018	434.383760906033	331.499852666732	233.811095719246	355.93617956441	298.815941830497	305.24628902087	402.651303970761	265.765677451961
CG10327	420.187978832636	381.455690544071	439.211543512802	619.898872329279	550.600468867735	611.433061585306	487.734973865953	450.313196873155	493.046304020319	576.283942203194	622.044642672779	535.88816928838
CG10333	170.602638022273	147.019380730527	97.6025652250672	336.618125700794	327.693012613323	329.044298202534	226.268802308947	210.32592428806	84.664516851974	363.137826593793	289.082987466188	365.972408294503
CG10335	355.422162546402	313.906245343559	360.268292227822	475.295311288797	462.961639913009	346.23317945192	357.00188808745	345.150234729125	368.539661590946	447.343699427137	415.556794482645	453.108695983671
CG10336	236.948108364268	198.674838825037	159.321834411507	317.653724252862	360.081275487896	294.666535703762	339.403203463421	221.111869123345	124.506642429374	299.983421968786	332.961655206591	318.047450065461
CG10341	407.550746386541	260.264038860799	236.829753854943	433.810683121446	349.602719852005	256.605441508693	412.312039762971	409.865903740835	413.36205286552	289.457687864618	216.812240599641	374.68603706342
CG10346	63.1861622304715	71.5229419770133	40.189291563263	71.1165054297452	74.3024854181372	76.1221883901385	110.620303351041	59.3226965940683	72.2138526090367	60.5229710989656	103.243924095067	130.704431533751
CG10347	221.15156780665	298.012258237556	330.126323555374	270.242720633032	290.541769904255	278.705431686475	326.832714446257	318.185372640912	204.190893584173	299.983421968786	283.920791261434	389.934887409024
CG10353	1085.22233630835	1098.67185870245	1185.58410111626	890.141592962311	779.223500923542	861.899616933504	781.884416867585	870.965045449275	1177.83283738187	786.798624286553	764.005038303496	928.001463889633
CG10354	714.003633204328	671.520955228625	545.42609978714	824.951462985044	830.663683136098	825.066299970533	1221.85153246832	819.731807481671	861.585965611265	736.801387291755	985.97947510789	1093.56041049905
CG10363	83.7216649553748	61.5892000357615	68.8959283941651	465.813110564831	540.121913231844	542.677536587762	183.529139650591	186.057548408669	129.486908126549	973.630404635533	939.51970926511	969.391200541988
CG10366	44.2303135613301	59.6024516475111	66.0252647110749	258.389969728074	247.674951393791	262.744327669188	160.902259419696	97.0735035175663	104.585579640674	499.972369947977	433.624481199281	457.465510368129
CG10367	189.558486691415	158.93987106003	152.145175203781	168.309062850397	179.088041777049	162.066594637069	135.761281385368	172.575117364562	149.407970915248	178.937479770855	162.609180449731	169.915760993877
CG10371	293.815654371693	292.052013072804	289.937031992111	276.16909608551	244.817163493093	267.655436597584	304.205834215363	277.738079508592	239.052753464397	194.726080927107	219.393338702017	169.915760993877
CG10379	576.573730353053	701.322181052381	683.21795657547	593.822820338372	652.528237325949	568.460858461841	387.171061728643	550.083186599542	592.651617963818	426.292231218801	495.570835656322	566.385869979588
CG10385	202.195719137509	143.045883954027	111.955883640518	246.537218823117	261.01129493038	255.377664276594	236.325193522678	167.18214494692	99.6053139434989	194.726080927107	273.596398851928	344.188336372211
CG10391	533.923070847484	439.071393803332	249.747740428848	828.507288256531	844.952622639586	489.883115607504	673.778211319977	355.93617956441	380.990325833883	273.669086708366	400.070205868385	559.850648402901
CG10413	470.736908617013	486.753355121341	287.066368309021	608.046121424321	793.51244042703	692.46635890384	631.03854866162	415.258876158478	209.171159281348	821.007260125098	903.384335831836	1063.06270980784
CG10415	543.400995182055	508.607587392095	595.662714241219	668.495151039605	608.708822848586	685.099695511246	527.960538720877	633.674259073002	667.355603421443	663.121248562579	686.572095232196	627.381271362006
CG10424	217.992259695127	162.91336783653	304.290350407562	158.826862126431	177.18284984325	179.255475886455	291.635345198199	285.827538135056	263.954081950272	78.9430057812595	154.865886142601	126.347617149293
CG10425	161.124713687702	170.860361389532	206.687785182495	176.605988483867	211.476304651621	198.899911600039	155.87406381283	183.361062199847	154.388236612423	231.566150291694	232.298829213901	169.915760993877
CG1044	412.289708553827	506.620839003844	467.918180343705	426.699032578471	466.772023780606	518.121991945781	457.56580022476	334.364289893839	393.440990076821	613.124011567782	513.638522372958	477.071175098192
CG10440	366.479740936735	401.323174426575	301.419686724472	245.351943732621	327.693012613323	278.705431686475	346.945496873719	293.91699676152	311.266606073434	389.452161854213	268.434202647174	213.48390483846
CG10444	230.629492141221	270.19778080205	298.549023041382	374.546928596658	354.365699686501	314.310971417346	246.381584736409	226.504841540988	219.131690675698	263.143352604198	289.082987466188	300.620192527628
CG10460	533.923070847484	468.872619627087	480.836166917611	346.10032642476	380.085790792779	429.722031234653	394.713355138942	482.67103137901	483.08577262597	405.240763010465	418.137892585021	396.470108985712
CG10467	116.894400126372	162.91336783653	160.757166253052	323.580099705341	297.209941672549	251.694332580297	105.592107744175	156.396200111635	253.993550555922	342.086358385458	340.704949513721	435.681438445837
CG10484	578.153384408814	492.713600286092	292.807695675202	656.642400134647	579.178347874711	682.644141047048	854.793253167135	571.655076270112	353.598864499421	647.332647406328	820.789196555783	958.499164580842
CG10488	459.67933022668	437.084645415081	519.590126639328	328.321200067324	301.020325540146	448.138689716138	392.199257335509	679.514524622964	657.395072027093	342.086358385458	477.503148939685	466.179139137046
CG10489	543.400995182055	437.084645415081	505.236808223877	744.352756831333	639.19189378936	567.233081229742	437.453017797298	539.297241764257	522.927898203369	515.760971104228	485.246443246815	444.395067214754
CG1049	435.984519390254	534.43531643935	531.072781371689	427.884307668967	456.293468144715	538.994204891465	462.593995831626	528.511296928972	503.006835414669	576.283942203194	428.462284994528	431.324624061379
CG10492	243.266724587315	222.515819484041	186.593139400864	309.356798619392	313.404073109835	260.28877320499	276.550758377602	269.648620882129	179.289565098298	363.137826593793	425.881186892151	479.249582290421
CG10494	97.9385514572309	51.6554580945096	66.0252647110749	101.933657782635	106.69074829271	105.588841960515	93.0216187270117	75.501613846996	64.7434540632743	136.834543354183	113.568316504574	126.347617149293
CG10496	266.961535423742	278.144774355052	297.113691199837	349.656151696247	397.232518196964	302.033199096356	261.466171557006	283.131051926235	214.151424978523	363.137826593793	314.893968489954	355.080372333357
CG10504	107.416475791802	55.6289548710104	132.05052942215	94.8220072396603	78.112869285734	95.7666241037226	75.4229341029825	97.0735035175663	99.6053139434989	57.8915375729236	77.4329430713003	108.920359611459
CG10506	783.508411657847	770.858374641144	786.561849166718	855.768615337934	884.009057282453	817.699636577939	693.890993747439	738.837221217032	702.217463301667	752.589988448007	738.194057279729	605.597199439714
CG10521	423.347286944159	564.236542263105	490.883489808426	301.059872985921	354.365699686501	304.488753560554	424.882528780135	328.971317476197	433.28311565422	326.297757229206	211.650044394887	346.366743564441
CG10539	709.264671037043	637.746232628369	664.558642635384	713.535604478443	867.814925845167	800.510755328553	588.298886003263	560.869131434827	622.533212146868	794.692924864679	766.586136405872	760.264110087986
CG10543	424.926940999921	492.713600286092	417.681565889626	476.480586379293	366.74944725619	421.12759060996	462.593995831626	377.50806923498	463.16470983727	442.080832375053	358.772636230358	387.756480216795
CG10555	715.58328726009	741.057148817388	805.221163106805	747.90858210282	799.228016228425	892.594047735979	799.483101491614	709.175872919998	928.819552523127	915.73886706261	748.518449689236	847.400397777153
CG10565	296.974962483216	234.436309813544	236.829753854943	290.392397171459	308.641093275339	330.272075434633	326.832714446257	393.686986487908	341.148200256484	331.56062428129	335.542753308968	289.728156566482
CG10572	413.869362609589	399.336426038324	439.211543512802	462.257285293344	432.478568972235	392.888714271683	402.25564854924	463.795627917261	383.480458682471	299.983421968786	351.029341923228	352.901965141128
CG10578	597.109233077956	548.342555157102	732.019239188004	699.312303392494	765.887157386953	923.288478538454	764.285732243556	555.476159017185	587.671352266643	828.901560703224	490.408639451568	479.249582290421
CG10585	72.6640865650423	111.257909742021	86.1199104927064	229.943367556176	192.424385313637	181.711030350653	115.648498957906	121.341879396958	114.546111035024	131.571676302099	98.0817278903137	130.704431533751
CG1059	363.320432825211	385.429187320572	404.76357931572	433.810683121446	348.650123885106	390.433159807485	525.446440917445	493.456976214295	488.066038323145	389.452161854213	376.840322946995	352.901965141128
CG10590	593.949924966432	607.945006804613	555.473422677956	693.385927940016	729.688510644784	707.199685689029	583.270690396398	496.153462423116	562.770023780769	836.79586128135	573.003778727622	666.592600822131
CG10600	176.92125424532	176.820606554283	97.6025652250672	350.841426786743	361.986467421694	343.777624987722	316.776323232526	126.7348518146	79.6842511547991	307.877722546912	278.758595056681	342.009929179982
CG10601	1045.7309849143	1120.52609097321	1148.26547323608	733.685281016871	884.009057282453	1049.74953344465	1133.85810934817	1283.52743539893	1382.02373096605	976.261838161575	1058.25022197444	1158.91262626593
CG10616	586.051654687623	603.971510028113	681.782624733925	670.865701220596	673.485348597731	735.438562027306	696.405091550871	698.389928084713	617.552946449693	728.907086713629	606.558054058519	531.531354903921
CG10619	85.3013190111366	93.3771742477674	35.8832960386276	111.415858506601	117.169303928601	89.6277379432276	191.071433060889	94.377017308745	84.664516851974	126.308809250015	126.473807016457	139.418060302668
CG10622	489.692757286154	542.382309992351	532.508113213234	641.233823958202	641.097085723158	558.638640605049	605.897570627293	550.083186599542	378.500192985296	481.552335265683	544.611699601478	409.540552139087
CG1063	192.717794802938	170.860361389532	185.157807559319	180.161813755354	199.092557081932	228.366565170415	201.12782427462	145.610255276349	214.151424978523	205.251815031275	123.89270891408	174.272575378335
CG10631	157.965405576179	182.780851719034	266.97172252739	544.041266537551	615.37699461688	488.655338375405	291.635345198199	296.613482970341	373.519927288121	1123.62211561993	831.113588965289	819.081104278174
CG10632	849.853881999842	737.083652040887	858.328441243973	587.896444885894	647.765257491453	604.066398192712	779.370319064152	779.284514349351	921.349153977365	631.544046250076	583.328171137129	705.803930282256
CG1064	303.293578706263	242.383303366545	298.549023041382	362.6941776917	381.038386759678	294.666535703762	286.607149591333	323.578345058554	266.44421479886	263.143352604198	418.137892585021	296.263378143169
CG10641	66.3454703419951	51.6554580945096	28.7066368309021	59.2637545247877	70.4921015505405	112.955505353109	150.845868205965	53.9297241764257	54.7829226689244	68.4172716770915	154.865886142601	152.488503456043
CG10642	175.341600189558	135.098890401025	229.653094647217	188.458739388825	186.708809512242	184.166584814851	160.902259419696	210.32592428806	184.269830795473	178.937479770855	108.40612029982	141.596467494897
CG10645	889.345233393887	695.361935887629	709.053929723282	402.993530768556	429.620781071537	300.805421864257	729.088362995497	625.584800446538	727.118791787542	486.815202317767	441.367775506411	679.663043975506
CG10646	304.873232762025	299.999006625806	262.665727002754	302.245148076417	286.731386036658	262.744327669188	236.325193522678	277.738079508592	258.973816253097	249.986184973988	258.109810237667	228.732755184065
CG10652	197.456756970224	192.714593660286	94.731901541977	235.869743008655	268.632062665573	325.360966506237	218.726508898649	186.057548408669	122.016509580786	363.137826593793	459.435462223048	446.573474406983
CG10655	101.097859568754	139.072387177526	86.1199104927064	199.126215203287	216.239284486117	202.583243296336	158.388161616263	134.824310441064	79.6842511547991	178.937479770855	232.298829213901	265.765677451961
CG10663	129.531632572467	180.794103330784	155.015838886871	54.5226541628046	87.638828954726	179.255475886455	153.359966009398	137.520796649886	139.447439520898	157.886011562519	108.40612029982	95.8499164580842
CG10681	243.266724587315	224.502567872292	199.51112597477	168.309062850397	207.665920784025	191.533248207445	170.958650633427	210.32592428806	149.407970915248	142.097410406267	162.609180449731	156.845317840501
CG10687	437.564173446015	429.13765186208	266.97172252739	291.577672261955	360.081275487896	487.427561143306	834.680470739673	488.064003796653	395.931122925408	302.614855494828	655.598918003675	662.235786437673
CG10688	243.266724587315	208.608580766289	277.019045418205	240.610843370638	253.390527195186	260.28877320499	269.008464967304	261.559162255665	184.269830795473	326.297757229206	245.204319725784	198.235054492856
CG10689	164.284021799226	174.833858166033	97.6025652250672	192.014564660312	177.18284984325	196.444357135841	266.494367163871	199.539979452775	154.388236612423	173.674612718771	278.758595056681	322.40426444992
CG10692	134.270594739752	166.886864613031	66.0252647110749	144.603561040482	160.988718405964	157.155485708673	140.789476992234	129.431338023422	59.7631883660993	157.886011562519	232.298829213901	200.413461685085
CG10704	527.604454624437	496.687097062593	565.520745568772	431.440132940454	425.81039720394	589.333071407524	437.453017797298	571.655076270112	647.434540632743	476.289468213599	699.477585744079	479.249582290421
CG10731	266.961535423742	313.906245343559	355.962296703186	267.87217045204	350.555315818904	302.033199096356	296.663540805064	275.041593299771	298.815941830497	273.669086708366	278.758595056681	254.873641490815
CG10733	336.466313877261	379.468942155821	397.586920107994	448.033984207395	447.720104442622	573.371967390237	346.945496873719	420.65184857612	398.421255773996	671.015549140705	678.828800925066	524.996133327234
CG10737	317.510465208119	393.376180873573	394.716256424904	365.064727872692	386.753962561073	322.905412042039	269.008464967304	355.93617956441	433.28311565422	271.037653182324	369.097028639865	405.183737754629
CG10741	796.145644103941	790.725858523647	832.492468096161	382.843854230128	375.322810958283	621.255279442098	985.526338945638	1429.13769067528	1172.8525716847	573.652508677152	562.679386318115	557.672241210672
CG10743	549.719611405102	512.581084168595	516.719462956238	464.627835474335	473.4401955489	402.710932128475	434.938919993866	393.686986487908	363.559395893771	336.823491333374	402.651303970761	422.610995292462
CG10772	91.6199352341837	123.178400071523	109.085219957428	92.4514570586688	70.4921015505405	85.9444062469306	80.451129709848	124.038365605779	49.8026569717494	57.8915375729236	77.4329430713003	65.3522157668756
CG10795	233.788800252745	242.383303366545	244.006413062668	203.86731556527	171.467274041855	248.011000884	206.156019881485	194.147007035133	181.779697946885	152.623144510435	227.136633009147	163.380539417189
CG10800	470.736908617013	393.376180873573	324.384996189194	504.927188551191	520.117397926961	645.810824084078	920.159796056386	630.977772864181	458.184444140095	431.555098270885	1001.46606372215	893.146948813966
CG10809	214.832951583603	218.542322707541	218.170439914856	222.831717013202	191.471789346738	196.444357135841	201.12782427462	172.575117364562	214.151424978523	168.411745666687	152.284788040224	165.558946609418
CG10825	129.531632572467	178.807354942533	160.757166253052	123.268609411558	95.2595966899195	79.8055200864355	150.845868205965	167.18214494692	119.526376732199	136.834543354183	67.1085506617936	52.2817726135005
CG10846	159.545059631941	176.820606554283	76.0725876018906	163.567962488414	148.604970836274	142.422158923485	206.156019881485	199.539979452775	84.664516851974	178.937479770855	232.298829213901	200.413461685085
CG10851	576.573730353053	653.640219734372	599.968709765854	768.058258641248	693.489863902614	779.63854238287	731.60246079893	647.156690117108	796.842511547991	881.530231224064	782.072725020133	788.583403586965
CG1086	322.249427375405	290.065264684554	307.161014090653	181.34708884585	220.049668353714	370.7887240939	228.78290011238	275.041593299771	298.815941830497	339.454924859416	348.448243820851	226.554347991835
CG10877	110.575783903325	79.4699355300148	134.92119310524	248.907769004108	245.769759459992	193.988802671643	155.87406381283	118.645393188137	189.250096492648	152.623144510435	118.730512709327	143.774874687126
CG10882	593.949924966432	683.441445558127	450.694198245163	841.545314251985	909.729148388732	1005.54955308909	784.398514671018	536.600755555436	338.658067407896	1155.19931793243	1238.9270891408	1263.47617149293
CG10898	107.416475791802	139.072387177526	132.05052942215	141.047735768995	109.548536193407	122.777723209901	115.648498957906	113.252420770494	84.664516851974	115.783075145847	108.40612029982	91.4931020736258
CG10904	227.470184029697	210.595329154539	256.924399636574	252.463594275595	189.56659741294	189.077693743247	145.817672599099	177.968089782205	201.700760735585	181.568913296897	162.609180449731	159.023725032731
CG10907	417.028670721112	437.084645415081	423.422893255806	495.444987827225	461.056447979211	413.760927217366	336.889105659988	412.562389949657	398.421255773996	473.658034687557	490.408639451568	407.362144946858
CG10908	546.560303293579	564.236542263105	433.470216146622	469.368935836318	474.392791515799	601.610843728514	915.131600449521	916.805310999237	517.947632506194	642.069780354244	831.113588965289	880.076505660591
CG10913	458.099676170919	331.786980837812	423.422893255806	440.92233366442	414.37924560115	473.922011590217	399.741550745807	552.779672808363	570.240422326531	505.235237000061	407.813500175515	472.714360713733
CG10914	199.036411025985	242.383303366545	218.170439914856	208.608415927253	159.083526472166	201.355466064237	135.761281385368	210.32592428806	199.210627886998	210.514682083359	191.001259575874	178.629389762793
CG10915	772.450833267514	725.163161711385	736.325234712639	770.428808822239	795.417632360828	761.221883901385	884.962426808328	714.568845337641	814.273441488103	681.541283244873	735.612959177352	779.869774818049
CG10927	85.3013190111366	99.3374194125185	100.473228908157	137.491910497507	93.3544047561211	115.411059817307	60.338347282386	88.9840448911024	64.7434540632743	131.571676302099	77.4329430713003	95.8499164580842
CG10933	442.303135613301	349.667716332065	393.280924583359	930.440946039166	924.970683859119	914.694037913761	306.719932018795	342.453748520303	348.618598802246	1339.39966475537	1326.68442462161	1150.19899749701
CG10934	172.182292078035	101.324167800769	146.403847837601	92.4514570586688	154.32054663767	133.827718298792	130.733085778503	134.824310441064	107.075712489261	94.7316069375113	126.473807016457	95.8499164580842
CG10936	721.901903483137	617.878748745865	694.700611307831	563.005667985483	783.033884791139	1057.11619683725	575.7283969861	660.639121161215	707.197728998842	1052.57341041679	934.357513060356	792.940217971424
CG10948	390.174551773162	673.507703616875	637.287337646027	375.732203687154	409.616265766654	368.333169629702	321.804518839392	504.24292104958	510.477233960432	344.7177919115	312.312870387578	440.038252830296
CG10954	110.575783903325	115.231406518521	166.498493619232	130.380259954533	100.975172491315	49.1110892839603	105.592107744175	237.290786376273	313.756738922021	305.24628902087	216.812240599641	156.845317840501
CG10955	718.742595371614	828.474077900404	854.022445719338	828.507288256531	808.753975897417	773.499656222375	776.85622126072	749.623166052317	886.48729409714	681.541283244873	629.787936979909	655.700564860985
CG10958	236.948108364268	194.701342048536	203.817121499405	286.836571899972	272.44244653317	233.277674098812	165.930455026561	167.18214494692	184.269830795473	278.93195376045	211.650044394887	274.479306220877
CG10961	562.356843851197	627.812490687117	717.665920772553	668.495151039605	687.774288101219	697.377467832236	442.481213404164	674.121552205321	692.256931907317	636.80691330216	743.356253484482	653.522157668756
CG10964	150.06713529737	113.244658130271	122.003206531334	68.7459552487537	99.0699805575163	79.8055200864355	80.451129709848	115.948906979315	124.506642429374	68.4172716770915	69.6896487641702	39.2113294601253
CG10967	391.754205828923	288.078516296304	366.009619594002	280.910196447493	281.015810235263	317.994303113643	261.466171557006	431.437793411406	418.342318562695	315.772023125038	369.097028639865	383.399665832337
CG1098	104.257167680278	95.3639226360178	80.3785831265259	104.304207963626	102.880364425113	142.422158923485	65.3665428892515	91.6805310999237	124.506642429374	78.9430057812595	92.9195316855603	139.418060302668
CG10988	677.671589921807	635.759484240118	783.691185483628	809.542886808599	737.309278379977	664.227482565563	558.12971236207	555.476159017185	791.862245850816	689.435583822999	598.814759751389	679.663043975506
CG10997	1172.10330937525	1283.43945880974	1423.84918681275	933.996771310653	933.544047561211	939.249582555741	1357.61281385368	1229.59771122251	1528.94156903271	918.370300588652	722.707468665469	923.644649505175
CG11007	334.886659821499	345.694219555564	315.773005139923	338.988675881785	302.925517473944	333.95540713093	301.69173641193	350.543207146767	353.598864499421	263.143352604198	397.489107766008	261.408863067502
CG11008	252.744648921886	361.588206661567	238.265085696488	334.247575519802	386.753962561073	279.933208918574	206.156019881485	172.575117364562	219.131690675698	163.148878614603	201.325651985381	222.197533607377
CG11009	173.761946133797	192.714593660286	215.299776231766	206.237865746261	182.898425644645	155.927708476574	163.416357223129	177.968089782205	124.506642429374	165.780312140645	221.974436804394	167.737353801647
CG11030	368.059394992497	258.277290472548	169.369157302322	434.995958211941	468.677215714404	418.672036145762	470.136289241924	310.095914014448	204.190893584173	336.823491333374	645.274525594169	609.954013824172
CG11035	69.5047784535187	55.6289548710104	48.8012826125336	118.527509049575	85.7336370209276	82.2610745506335	130.733085778503	70.1086414293534	84.664516851974	63.1544046250076	123.89270891408	54.4601798057297
CG11050	173.761946133797	174.833858166033	83.2492468096162	210.978966108244	238.148991724799	196.444357135841	271.522562770737	242.683758793916	144.427705218073	226.30328323961	191.001259575874	291.906563758711
CG11055	873.548692836269	854.301806947659	901.388396490327	668.495151039605	668.722368763235	572.144190158138	769.313927850421	674.121552205321	879.016895551378	573.652508677152	469.759854632555	657.878972053214
CG11061	753.494984598373	758.937884311641	696.135943149376	706.423953935469	780.176096890441	751.399666044593	746.687047619527	773.891541931709	622.533212146868	823.63869365114	645.274525594169	498.855247020484
CG11063	342.784930100308	409.270167979576	466.482848502159	321.209549524349	280.063214268363	423.583145074158	432.424822190433	528.511296928972	418.342318562695	518.39240463027	410.394598277891	370.329222678962
CG11073	148.487481241608	79.4699355300148	100.473228908157	111.415858506601	85.7336370209276	81.0332973185345	50.281956068655	113.252420770494	84.664516851974	84.2058728333434	72.2707468665469	60.9954013824172
CG11076	554.458573572388	592.05101969861	729.148575504914	548.782366899534	582.988731742308	464.099793733425	527.960538720877	577.048048687755	592.651617963818	410.503630062549	387.164715356501	411.718959331316
CG11077	157.965405576179	178.807354942533	255.489067795029	132.750810135524	142.889395034879	130.144386602495	165.930455026561	204.932951870418	209.171159281348	142.097410406267	123.89270891408	165.558946609418
CG11095	93.1995892899455	67.5494452005126	77.5079194434357	71.1165054297452	71.4446975174396	95.7666241037226	85.4793253167135	121.341879396958	131.977040975136	131.571676302099	103.243924095067	74.0658445357923
CG11098	308.032540873549	357.614709885067	147.839179679146	688.644827578033	806.848783963619	904.871820056969	550.587418951772	323.578345058554	196.72049503841	771.010023130301	1161.4941460695	1211.19439887943
CG11101	140.589210962799	299.999006625806	467.918180343705	763.317158279265	641.097085723158	460.416462037128	98.0498143338772	172.575117364562	363.559395893771	689.435583822999	743.356253484482	684.019858359964
CG11103	255.90395703341	230.462813037043	226.782430964127	218.090616651219	167.656890174258	230.822119634614	175.986846240292	221.111869123345	234.072487767222	242.091884395862	232.298829213901	222.197533607377
CG11111	78.9827027880894	127.151896848024	71.7665920772553	52.1521039818131	55.2505660801533	58.9333071407524	70.394738496117	75.501613846996	72.2138526090367	68.4172716770915	113.568316504574	52.2817726135005
CG11122	767.711871100229	862.248800500661	891.341073599511	757.390782826786	743.024854181372	942.932914252038	905.07520923579	879.054504075739	981.112342343464	921.001734114694	836.275785170043	988.99686527205
CG11130	278.019113814075	329.800232449561	304.290350407562	402.993530768556	366.74944725619	302.033199096356	286.607149591333	215.718896705703	266.44421479886	347.349225437542	301.988477978071	348.54515075667
CG11132	393.333859884685	435.097897026831	404.76357931572	501.371363279704	449.62529637642	429.722031234653	412.312039762971	442.223738246691	433.28311565422	447.343699427137	376.840322946995	459.643917560358
CG11134	357.001816602164	504.634090615594	465.047516660614	398.252430406573	390.56434642867	370.7887240939	367.058279301181	431.437793411406	378.500192985296	452.606566479221	449.111069813541	344.188336372211
CG11136	180.080562356844	121.191651683273	165.063161777687	88.8956317871815	86.6862329878268	94.5388468716236	143.303574795667	153.699713902813	104.585579640674	121.045942197931	129.054905118834	104.563545227001
CG11148	875.128346892031	917.877755371671	910.000387539597	872.362466604874	916.397320157026	766.132992829781	920.159796056386	749.623166052317	1025.93473361804	673.646982666747	681.409899027442	710.160744666715
CG1115	167.44332991075	131.125393624524	160.757166253052	156.456311945439	200.045153048831	159.611040172871	110.620303351041	188.75403461749	159.368502309598	173.674612718771	123.89270891408	169.915760993877
CG11156	578.153384408814	580.130529369108	654.511319744568	659.012950315639	598.230267212695	554.955308908752	563.157907968936	593.226965940683	527.908163900544	594.703976885488	547.192797703855	492.320025443796
CG11158	200.616065081747	254.303793696047	202.38178965786	123.268609411558	166.704294207359	104.361064728416	196.099628667754	264.255648464486	146.917838066661	107.888774567721	61.9463544570402	128.526024341522
CG1116	276.439459758313	240.396554978295	337.3029827631	398.252430406573	382.943578693477	407.622041056871	256.43797595014	258.862676046843	306.286340376259	439.449398849011	356.191538127981	272.300899028648
CG11164	205.355027249032	188.741096883785	196.64046229168	229.943367556176	208.618516750924	162.066594637069	173.47274843686	269.648620882129	191.740229341235	194.726080927107	165.190278552107	113.277173995918
CG11168	240.107416475792	210.595329154539	153.580507045326	135.121360316516	102.880364425113	106.816619192614	163.416357223129	204.932951870418	186.75996364406	63.1544046250076	67.1085506617936	78.4226589202507
CG11170	353.842508490641	282.118271131553	341.608978287735	106.674758144618	102.880364425113	144.877713387683	321.804518839392	275.041593299771	293.835676133322	94.7316069375113	170.352474756861	82.7794733047091
CG11172	762.972908932944	969.533213466181	879.85841886715	623.454697600766	716.352167108195	758.766329437187	741.658852012661	622.888314237717	849.135301368328	739.432820817797	745.937351586859	806.010661124799
CG11173	650.817470973857	667.547458452124	691.829947624741	640.048548867707	669.674964730134	802.966309792751	578.242494789532	711.872359128819	527.908163900544	649.964080932369	874.992256705693	745.015259742382
CG11175	121.633362293658	135.098890401025	84.6845786511612	97.1925574206518	80.9706571864316	58.9333071407524	113.134401154474	107.859448352851	84.664516851974	76.3115722552175	77.4329430713003	47.9249582290421
CG11176	350.683200379117	329.800232449561	318.643668823014	298.68932280493	313.404073109835	337.638738827227	233.811095719246	299.309969179163	239.052753464397	344.7177919115	441.367775506411	355.080372333357
CG11178	301.713924650501	329.800232449561	446.388202720528	265.501620271049	258.153507029682	341.322070523524	301.69173641193	409.865903740835	368.539661590946	226.30328323961	211.650044394887	274.479306220877
CG11181	292.236000315931	325.826735673061	162.192498094597	448.033984207395	507.733650357271	453.049798644534	351.973692480585	256.166189838022	206.68102643276	410.503630062549	676.247702822689	627.381271362006
CG11183	442.303135613301	484.76660673309	513.848799273148	384.029129320624	403.900689965259	486.199783911207	507.847756293415	496.153462423116	498.026569717494	563.126774572984	547.192797703855	474.892767905963
CG11184	552.878919516626	349.667716332065	426.293556938896	500.186088189208	581.083539808509	553.727531676653	422.368430976702	339.757262311482	503.006835414669	578.915375729236	490.408639451568	381.221258640108
