gene	ATAC_P1_1	ATAC_P1_2	ATAC_P1_3	ATAC_P2_1	ATAC_P2_2	ATAC_P2_3	ATAC_P1_1.1	ATAC_P1_2.1	ATAC_P1_3.1	ATAC_P2_1.1	ATAC_P2_2.1	ATAC_P2_3.1
CG7853	104.940581370821	126.201048966007	158.01995471568	117.276504490015	87.6849815861539	107.26202196573	116.242820684882	136.980125744288	149.00060772158	127.476267892205	147.74225215006	101.420194789186
CG7857	125.080692947039	158.286061414992	124.868915264838	156.368672653353	102.523978469965	99.6004489681777	110.959056108296	91.898059043636	127.236474009439	142.376091412073	134.609607514499	131.06609788141
CG7860	429.302378335176	502.665195034096	522.681388674942	362.998704373855	407.397914446438	482.679098845784	524.853947940829	371.060087459209	361.619452447879	274.818967144234	308.617148935681	344.828662283234
CG7864	925.385126633602	864.156335292658	1012.21173789904	1005.22718134298	804.003831159195	773.818872752765	1475.93157172622	1031.68575718799	882.284497407557	1107.55354831019	902.869318694812	839.447150716651
CG7866	160.060886737313	162.564063074856	153.599816122235	150.784077201448	164.577965438627	141.739100454714	158.512937297566	162.989010379279	189.180546882455	104.298764639077	128.043285196719	101.420194789186
CG7869	364.642020116791	365.769141918427	418.80813172897	318.321940758611	310.269934843314	306.462919902085	336.399678042612	372.794013101542	376.686929633207	443.683633702739	346.373502262919	343.268351594169
CG7870	143.100792778392	160.425062244924	167.965266550933	301.568154402895	315.665933710154	249.001122420444	128.571604696914	142.181902671286	174.113069697127	367.528980156746	334.882438206803	366.673011930135
CG7872	430.362384207608	410.688159347006	411.072889190441	340.660322566233	511.270892633113	425.217301364143	389.237323808467	393.601120809535	364.967780711285	316.207365810534	428.452531235174	461.851963963064
CG7878	244.861356531915	355.074137768765	271.838523496904	385.337086181477	358.833924644876	245.170335921668	355.773481490092	263.556697634579	311.394528496785	309.585222023926	313.541890674017	322.984312636332
CG7879	233.201291935157	263.097102081676	227.637137562448	240.137604431935	223.93395297387	256.662695417996	206.066818486836	256.620995065248	286.282066521238	269.852359304278	200.272830692304	205.961010956502
CG7885	65.7203640908171	59.892023238105	103.873256945972	228.968413528124	133.550971954296	134.077527457162	68.6889394956118	121.374794963293	87.0565348485635	213.564137118109	196.989669533414	224.684739225275
CG7889	766.384245768721	748.650290476313	720.482590731632	519.367377027208	561.183882151385	440.540447359247	635.813004049125	627.681082524457	498.900911247537	384.084339623266	344.731921683474	308.941516434752
CG7892	703.843899295202	703.731273047734	617.714368434022	608.720904257696	588.163876485586	647.402918293155	563.601554835789	587.800792750804	619.440728730163	567.848829701639	563.062138749674	514.902527391254
CG7893	1309.10725245418	1430.99155522472	1240.95391010985	1418.48724478399	1330.11372067612	1210.52853361324	1340.31494759386	1073.29997260397	1181.95987698242	850.945476579133	1006.28889519985	989.236976866834
CG7900	394.322184544902	421.383163496667	501.685730356075	413.260063441004	501.827894616142	425.217301364143	489.628850763592	402.270749021199	401.799391608755	473.483280742475	515.456301945765	446.24885707242
CG7912	189.741051165423	203.205078843571	204.431409946859	134.030290845731	105.221977903385	103.431235466954	276.517012841309	215.006779649262	266.1920969408	67.8769738127324	80.4374483928105	78.0155344532203
CG7914	693.243840570877	645.978250639561	570.197878554482	597.551713353885	763.533839657894	743.172580762556	521.331438223105	462.958146502845	463.743464481771	443.683633702739	522.022624263546	589.797440466346
CG7921	304.221685388137	303.73811785039	381.236953684683	139.614886297637	157.832966855077	176.216178943699	452.642498727493	520.177692699826	512.294224301162	110.920908425685	226.538119963426	166.953243729892
CG7927	487.602701318965	549.723213292607	537.04683910364	541.70575883483	555.787883284545	436.709660860471	417.417401550257	424.811782371525	535.732522145006	433.750418022827	523.664204842991	466.532896030258
CG7928	551.203053664917	528.333204993284	476.269933443763	569.628736094357	538.250886967314	597.602693809066	417.417401550257	497.6366593495	488.855926457318	529.771502928643	449.793078767961	525.824702214705
CG7942	244.861356531915	250.263097102082	276.25866209035	184.29164991288	222.58495325716	298.801346904533	213.111837922283	277.428102773241	226.012157779924	261.574679571017	238.029184019541	298.019341611302
CG7946	243.801350659483	256.680099591879	266.313350255097	228.968413528124	218.53795410703	180.046965442475	317.025874595132	395.335046451868	393.428570950239	172.175738451809	231.462861701761	234.046603359661
CG7948	436.722419442204	352.935136938833	402.232612003549	251.306795335746	310.269934843314	172.385392444923	354.01222663123	362.390459247546	443.653494901333	251.641463891105	295.48450430012	324.544623325397
CG7949	145.220804523257	151.869058925195	175.700509089462	201.045436268597	176.718962889018	160.893032948595	170.841721309599	195.933597583601	172.438905565424	182.108954131721	178.932283159517	201.280078889308
CG7950	166.420921971908	128.340049795939	213.27168713375	145.199481749542	149.738968554817	99.6004489681777	290.607051712204	301.703061765899	271.214589335909	213.564137118109	251.161828655102	235.606914048725
CG7955	518.342871619509	530.472205823216	492.845453169184	491.444399767681	473.498900565231	543.971682826201	535.421477094	475.095625999175	508.945896037756	437.061489916131	462.925723403522	482.136002920902
CG7957	421.882337228148	483.414187564705	434.27861680603	156.368672653353	223.93395297387	153.231459951043	503.718889634487	568.727610685143	564.193312383959	155.620378985289	183.857024897853	204.400700267437
CG7959	450.502495783827	494.109191714366	560.25256671923	357.41410892195	416.840912463408	409.894155369039	459.687518162941	492.434882422502	477.136777535396	398.984163143134	407.111983702388	410.361711223939
CG7962	489.72271306383	581.808225741592	611.084160543854	362.998704373855	501.827894616142	532.479323329873	500.196379916763	388.399343882537	493.878418852427	412.22845071635	349.656663421809	405.680779156746
CG7972	681.583775974119	581.808225741592	639.81506140125	787.42795871867	696.083853822391	635.910558796827	688.65064981498	709.175587714097	671.339816812961	721.813672740276	725.57861611474	628.805207692956
CG7974	249.101380021645	243.846094612285	270.733488848543	418.84465889291	256.309946174911	524.817750332321	272.994503123585	241.015664284253	296.327051311457	274.818967144234	338.165599365693	291.778098855044
CG7979	337.081867433546	295.18211453066	317.144944079722	212.214627172408	329.155930877255	218.354830430236	329.354658607164	273.960251488575	287.956230652941	249.985927944453	280.710279085114	230.925981981532
CG7985	97.5205402637931	145.452056435398	75.1423560885752	212.214627172408	157.832966855077	95.7696624694016	79.2564686487829	86.6962821166377	92.0790272436729	137.409483572117	151.02541330895	145.10889408299
CG7987	209.881162741642	260.958101251743	223.216998969003	134.030290845731	168.624964588757	168.554605946147	221.918112216592	209.805002722263	236.057142570143	109.265372479033	169.082799682847	182.556350620536
CG7989	255.461415256241	226.734087972826	251.947899826399	234.553008980029	261.705945041752	237.508762924116	274.755757982447	183.796118087272	264.517932809097	231.775032531281	183.857024897853	184.1166613096
CG7993	372.062061223819	466.302180925246	456.379309773258	335.075727114328	338.598928894225	317.955279398413	461.448773021803	492.434882422502	373.338601369801	432.094882076175	410.395144861278	333.906487459783
CG7999	199.281104017316	233.151090462623	163.545127957487	262.475986239557	182.114961755858	130.246740958386	179.647995603908	128.310497532624	180.80972622394	122.509660052249	169.082799682847	154.470758217376
CG8002	590.423270944921	695.175269728005	570.197878554482	558.459545190546	598.955874219266	563.125615320081	584.736613142132	431.747484940856	467.091792745177	364.217908263442	456.359401085741	472.774138786515
CG8004	67.8403758356821	59.892023238105	87.2977372205505	134.030290845731	86.3359818694438	95.7696624694016	118.004075543743	72.8248769779757	100.449847902189	96.0210849058166	137.892768673389	102.980505478251
CG8010	704.903905167635	840.627326163403	762.473907369366	670.151454228656	724.412847873302	658.895277789483	653.425552637743	617.27752867046	647.901518969117	556.260078075075	497.398915571869	600.719615289796
CG8013	79.50044043244	156.14706058506	141.444434990259	178.707054460975	109.268977053515	88.1080894718495	100.391526955125	84.962356474305	93.7531913753761	96.0210849058166	111.627479402268	113.902680301702
CG8019	733.524063723313	785.013304585162	869.662268260421	686.905240584372	694.734854105681	724.018648268676	841.87982253596	759.459431341746	820.34042453454	763.202071406576	738.711260750301	783.275965910332
CG8031	695.363852315742	770.040298775636	660.810719720117	759.504981459143	612.445871386367	624.418199300498	716.83072755677	710.909513356429	590.97993849121	620.825979994504	528.588946581326	608.521168735119
CG8034	326.48180870922	310.155120340187	333.720463805143	284.814368047179	284.638940225823	298.801346904533	339.922187760335	305.170913050565	359.945288316176	225.152888744673	302.050826617901	260.571885073756
CG8038	193.981074655154	151.869058925195	135.919261748452	273.645177143368	192.906959489539	218.354830430236	181.40925046277	149.117605240617	140.629787063064	190.386633864981	201.914411271749	152.910447528312
CG8044	380.542108203279	378.603146898021	428.753443564223	407.675467989099	468.102901698391	317.955279398413	357.534736348954	383.197566955539	359.945288316176	375.806659890006	359.50614689848	377.595186753586
CG8064	136.740757543797	162.564063074856	99.4531183525259	117.276504490015	133.550971954296	141.739100454714	93.3465075196776	130.044423174957	132.258966404548	120.854124105597	155.950155047286	117.02330167983
CG8090	178.080986568666	166.842064734721	312.724805486276	161.953268105258	199.651958073089	164.723819447371	234.246896228625	242.749589926586	174.113069697127	201.975385491545	218.3302170662	168.513554418956
CG8095	216.241197976237	201.066078013638	207.746513891943	122.86109994192	169.973964305467	298.801346904533	218.395602498868	227.144259145591	174.113069697127	188.731097918329	154.308574467841	145.10889408299
CG8107	610.563382521139	594.642230721185	765.78901131445	798.597149622481	663.707860621349	643.572131794379	671.038101226362	672.763149225109	590.97993849121	637.381339461024	646.782748301374	630.36551838202
CG8110	279.841550322189	293.043113700728	258.578107716567	329.491131662422	203.698957223219	275.816627911877	216.634347640007	239.28173864192	256.147112150581	183.764490078373	254.444989813992	279.295613342529
CG8111	226.841256700562	220.317085483029	265.208315606736	335.075727114328	210.443955806769	210.693257432684	237.769405946349	256.620995065248	252.798783887175	137.409483572117	210.122314168974	179.435729242407
CG8127	649.783599801143	560.418217442268	470.744760201956	418.84465889291	375.021921245397	494.171458342112	295.890816288789	435.215336225521	373.338601369801	268.196823357626	313.541890674017	461.851963963064
CG8128	364.642020116791	382.881148557886	397.812473410104	396.506277085288	396.605916712758	394.571009373935	424.462420985704	398.802897736533	333.158662208926	314.551829863882	315.183471253462	340.147730216041
CG8134	206.701145124344	211.7610821633	160.230024012403	178.707054460975	171.322964022178	241.339549422892	183.170505321632	183.796118087272	182.483890355643	102.643228692425	151.02541330895	154.470758217376
CG8142	377.362090585982	402.132156027277	356.926191420732	357.41410892195	381.766919828947	325.616852395965	392.759833526191	287.831656627237	396.776899213645	206.941993331501	311.900310094571	358.871458484814
CG8146	311.641726495165	305.877118680322	250.842865178038	390.921681633382	302.175936543053	325.616852395965	271.233248264724	232.346036072589	259.495440413987	218.530744958065	183.857024897853	232.486292670597
CG8152	258.641432873538	231.012089632691	243.107622639508	245.72219988384	267.101943908592	183.877751941251	274.755757982447	211.538928364596	187.506382750752	231.775032531281	213.405475327865	209.08163233463
CG8166	137.800763416229	166.842064734721	158.01995471568	173.122459009069	130.852972520876	229.847189926564	162.035447015289	95.3659103283015	110.494832692407	104.298764639077	132.968026935054	137.307340637668
CG8173	885.104903481165	913.353354381102	923.80896603013	781.843363266765	789.164834275385	827.44988373563	924.658800902467	948.457326356017	944.228570280573	662.214378660804	845.413998414233	723.984159725885
CG8174	50.8802818767616	98.3940381768868	108.293395539417	145.199481749542	63.4029866853728	76.6157299755213	59.8826652013026	72.8248769779757	87.0565348485635	64.5659019194284	64.0216425983594	73.3346023860271
CG8180	162.180898482178	85.5600331972929	99.4531183525259	134.030290845731	95.7789798864142	145.56988695349	126.810349838053	107.503389824631	127.236474009439	81.1212613859485	96.8532541872617	99.859884100122
CG8182	510.922830512481	517.638200843622	402.232612003549	346.244918018139	466.753901981681	409.894155369039	459.687518162941	605.140049174131	545.777506935225	387.39541151657	485.907851515753	435.326682248969
CG8183	255.461415256241	269.514104571473	307.199632244469	212.214627172408	223.93395297387	298.801346904533	274.755757982447	282.629879700239	313.068692628488	251.641463891105	262.652892711218	237.16722473779
CG8187	280.901556194621	295.18211453066	361.346330014178	279.229772595273	326.457931443834	317.955279398413	339.922187760335	374.527938743875	405.147719872161	425.472738289567	374.280372113486	329.22555539259
CG8188	732.464057850881	864.156335292658	1414.44434990259	971.719608631551	717.667849289752	769.988086253989	1653.81831247127	1173.86765985927	1039.65592578765	1112.52015615015	1191.78750067715	831.645597271329
CG8190	243.801350659483	216.039083823165	346.980879585479	234.553008980029	199.651958073089	160.893032948595	290.607051712204	251.419218138249	271.214589335909	238.397176317889	234.746022860651	213.762564401824
CG8191	221.541227338399	269.514104571473	224.322033617364	189.876245364786	141.644970254556	145.56988695349	163.796701874151	149.117605240617	147.326443589877	114.231980318989	155.950155047286	154.470758217376
CG8192	179.140992441098	158.286061414992	139.234365693536	228.968413528124	169.973964305467	245.170335921668	169.080466450737	152.585456525282	154.023100116689	129.131803838857	123.118543458383	132.626408570475
CG8194	101.760563753523	106.950041496616	72.9322867918524	111.691909038109	70.1479852689231	114.923594963282	89.8239978019539	86.6962821166377	93.7531913753761	71.1880457060364	134.609607514499	95.1789520329288
CG8200	196.101086400019	194.649075523841	224.322033617364	139.614886297637	114.664975920355	91.9388759706255	390.998578667329	350.252979751216	371.664437238098	127.476267892205	151.02541330895	67.0933596297695
CG8203	274.541520960026	263.097102081676	258.578107716567	195.460840816691	215.839954673609	164.723819447371	181.40925046277	230.612110430256	308.046200233378	220.186280904717	242.953925757877	224.684739225275
CG8204	192.921068782721	139.035053945601	194.486098111606	206.630031720502	144.342969687976	149.400673452266	214.873092781145	208.071077079931	164.068084906908	170.520202505157	174.007541421182	145.10889408299
CG8205	75.2604169427099	106.950041496616	103.873256945972	150.784077201448	91.731980736284	157.062246449819	105.675291531711	114.439092393962	108.820668560704	62.9103659727764	121.476962878938	123.264544436088
CG8206	520.462883364374	491.970190884434	460.799448366704	513.782781575303	427.632910197089	459.694379853128	482.583831328145	364.124384889878	517.316716696271	304.61861418397	352.939824580699	390.077672266102
CG8207	72.0803993254123	68.4480265578343	66.302078901684	128.445695393826	70.1479852689231	80.4465164742973	68.6889394956118	86.6962821166377	65.2924011364226	69.5325097593844	65.6632231778045	60.8521168735119
CG8210	501.382777660588	342.240132789172	451.959171179812	502.613590671492	439.773907647479	444.371233858023	500.196379916763	471.627774714509	480.485105798802	420.50613044961	377.563533272376	383.836429509844
CG8211	788.644369089805	810.68131454435	627.659680269275	798.597149622481	897.08481161219	923.219546205031	833.073548241651	615.543603028128	599.350759149725	682.080810020628	682.897521049167	736.4666452384
CG8222	126.140698819471	143.313055605466	150.28471217715	145.199481749542	175.369963172308	195.370111437579	112.720310967158	175.126489875608	138.955622931361	259.919143624366	195.348088953968	199.719768200244
CG8239	325.421802836788	314.433122000051	539.256908400363	273.645177143368	326.457931443834	298.801346904533	627.006729754816	388.399343882537	338.181154604035	370.84005205005	407.111983702388	343.268351594169
CG8246	249.101380021645	220.317085483029	222.111964320641	273.645177143368	226.63195240729	176.216178943699	258.904464252691	204.603225795265	185.832218619049	218.530744958065	198.631250112859	140.427962015797
CG8253	1294.26717024012	1161.47745065325	1181.28203909834	1317.96452664969	1489.29568724791	1321.62134207774	1590.41313755224	1482.5064241945	1523.48935984986	1264.82946324214	1262.37546559329	1295.05787192346
CG8264	538.482983195727	549.723213292607	603.348918005324	580.797926998168	576.022879035195	616.756626302946	553.034025682618	454.288518291182	525.687537354787	435.405953969479	531.872107740217	519.583459458447
CG8268	299.981661898407	320.850124489848	414.387993135525	301.568154402895	317.014933426864	360.09393088495	348.728462054645	364.124384889878	470.440121008583	423.817202342914	505.606818469095	351.069905039491
CG8270	307.401703005435	211.7610821633	234.267345452617	374.167895277666	384.464919262367	344.770784889846	461.448773021803	336.381574612554	395.102735081942	430.439346129523	540.080010637442	454.050410517742
CG8273	629.643488224925	616.032239020509	615.504299137299	658.982263324845	608.398872236237	463.525166351904	672.799356085224	563.525833758145	582.609117832694	705.258313273756	543.363171796332	499.29942050061
CG8281	597.843312051949	669.507259768817	533.731735158556	564.044140642452	620.539869686627	662.726064288259	500.196379916763	456.022443933514	567.541640647366	468.516672902519	412.036725440723	447.809167761485
CG8287	273.481515087594	363.630141088495	354.716122124009	430.013849796721	346.692927194485	363.924717383726	383.953559231882	327.711946400891	400.125227477051	385.739875569918	438.302014711845	468.093206719322
CG8288	417.642313738418	344.379133619104	563.567670664314	491.444399767681	406.048914729728	398.401795872711	702.740688685875	582.599015823805	529.035865618193	437.061489916131	518.739463104656	260.571885073756
CG8290	209.881162741642	171.120066394586	277.363696738711	284.814368047179	222.58495325716	141.739100454714	297.652071147651	218.474630933927	195.877203409268	216.875209011413	231.462861701761	174.754797175214
CG8291	280.901556194621	256.680099591879	306.094597596108	357.41410892195	264.403944475172	337.109211892294	228.963131652039	260.088846349913	281.259574126128	195.353241704937	195.348088953968	204.400700267437
CG8298	364.642020116791	419.244162666735	302.779493651023	295.98355895099	408.746914163148	310.293706400861	283.562032276756	306.904838692897	294.652887179753	306.274150130622	272.502376187889	327.665244703525
CG8306	273.481515087594	201.066078013638	291.729147167409	312.737345306706	264.403944475172	271.985841413101	331.115913466026	421.343931086859	395.102735081942	306.274150130622	380.846694431266	305.820895056624
CG8314	718.683981509258	729.399283006922	530.416631213472	513.782781575303	663.707860621349	689.541569779691	540.705241670585	433.481410583189	490.530090589021	451.961313435999	416.961467179059	532.065944970963
CG8315	682.643781846551	573.252222421862	699.486932412766	547.290354286735	682.59385665529	540.140896327425	711.546962980184	579.13116453914	616.092400466757	574.470973488247	620.517459030253	663.132042852373
CG8318	181.261004185963	198.927077183706	206.641479243582	223.383818076219	140.295970537846	187.708538440027	162.035447015289	208.071077079931	212.618844726299	170.520202505157	241.312345178432	126.385165814217
CG8320	545.903024302755	611.754237360644	733.743006511969	748.335790555332	708.224851272781	505.66381783844	760.862099028316	542.718726050152	493.878418852427	594.337404848071	632.008523086368	661.571732163308
CG8321	190.801057037856	222.456086312962	223.216998969003	223.383818076219	169.973964305467	256.662695417996	146.184153285533	206.337151437598	180.80972622394	203.630921438197	159.233316206176	173.194486486149
CG8339	128.260710564337	162.564063074856	90.6128411656347	145.199481749542	174.020963455598	214.52404393146	102.152781813987	128.310497532624	122.21398161433	182.108954131721	236.387603440096	201.280078889308
CG8346	128.260710564337	85.5600331972929	83.9826332754664	122.86109994192	111.966976486935	107.26202196573	89.8239978019539	95.3659103283015	120.539817482626	84.4323332792525	52.5305785422436	107.661437545444
CG8354	311.641726495165	211.7610821633	361.346330014178	301.568154402895	383.115919545657	329.447638894741	368.102265502125	325.978020758558	279.585409994425	360.906836370138	325.032954730132	358.871458484814
CG8357	469.582601487612	440.634170966058	555.832428125784	519.367377027208	453.26390481458	501.833031339664	656.948062355467	598.2043466048	517.316716696271	518.182751302079	594.252169759131	438.447303627098
CG8365	171.72095133407	141.174054775533	182.330716979631	178.707054460975	230.67895155742	145.56988695349	179.647995603908	166.456861663944	215.967172989706	132.442875732161	198.631250112859	215.322875090888
CG8368	381.602114075712	404.271156857209	214.376721782112	396.506277085288	476.196899998651	471.186739349456	332.877168324888	317.308392546894	391.754406818536	516.527215355427	518.739463104656	457.171031895871
CG8370	1103.46611320227	956.133370979748	1168.021623318	977.304204083456	1146.64975920355	953.86583819524	1151.86067769564	1042.08931104199	1069.79088015831	1345.95072462808	1203.27856473327	962.711695152739
CG8378	294.681632536244	203.205078843571	243.107622639508	245.72219988384	267.101943908592	325.616852395965	287.08454199448	263.556697634579	289.630394784644	243.363784157845	270.860795608444	263.692506451885
CG8395	371.002055351387	380.742147727953	444.223928641283	256.891390787651	423.585911046959	310.293706400861	322.309639171717	386.665418240204	356.59696005277	362.56237231679	354.581405160144	340.147730216041
CG8396	66.7803699632496	77.0040298775636	91.7178758139961	128.445695393826	120.060974787195	103.431235466954	61.6439200601645	105.769464182298	83.7082065851572	289.718790664102	241.312345178432	207.521321645566
CG8405	107.060593115686	102.672039836751	139.234365693536	128.445695393826	99.8259790365444	91.9388759706255	102.152781813987	136.980125744288	130.584802272845	132.442875732161	108.344318243377	117.02330167983
CG8414	473.822624977342	412.827160176938	513.841111488051	547.290354286735	455.961904248	406.063368870263	459.687518162941	514.975915772828	527.36170148649	463.550065062563	469.492045721302	496.178799122481
CG8416	178.080986568666	160.425062244924	193.381063463245	167.537863557164	187.510960622698	157.062246449819	165.557956733013	152.585456525282	162.393920775205	142.376091412073	160.874896785621	146.669204772054
CG8418	115.540640095146	134.757052285736	144.759538935343	111.691909038109	83.6379824360237	164.723819447371	139.139133850085	135.246200101955	147.326443589877	114.231980318989	131.326446355609	120.143923057959
CG8430	82.6804580497376	98.3940381768868	83.9826332754664	111.691909038109	95.7789798864142	118.754381462058	95.1077623785395	100.5676872553	88.7306989802666	100.987692745773	103.419576505042	96.7392627219932
CG8432	240.621333042185	275.93110706127	240.897553342785	318.321940758611	205.047956939929	180.046965442475	244.814425381796	241.015664284253	236.057142570143	183.764490078373	239.670764598986	240.287846115919
CG8433	159.00088086488	151.869058925195	166.860231902571	195.460840816691	165.926965155337	252.83190891922	128.571604696914	216.740705291594	174.113069697127	105.954300585729	183.857024897853	123.264544436088
CG8435	182.321010058396	113.367043986413	124.868915264838	139.614886297637	182.114961755858	149.400673452266	186.693015039355	235.813887357255	204.248024067784	201.975385491545	137.892768673389	146.669204772054
CG8445	396.442196289767	419.244162666735	453.064205828174	418.84465889291	304.873935976473	406.063368870263	484.345086187007	462.958146502845	482.159269930505	412.22845071635	318.466632412352	357.311147795749
CG8449	419.762325483283	335.823130299375	507.210903597882	569.628736094357	598.955874219266	520.986963833545	542.466496529447	457.756369575847	383.38358616002	493.349712102299	462.925723403522	496.178799122481
CG8455	188.681045292991	175.39806805445	227.637137562448	139.614886297637	238.772949857681	141.739100454714	165.557956733013	251.419218138249	197.551367540971	589.370797008115	379.205113851821	379.155497442651
CG8465	242.74134478705	235.290091292555	238.687484046062	212.214627172408	257.658945891621	226.016403427788	237.769405946349	232.346036072589	281.259574126128	163.898058718549	261.011312131773	187.237282687729
CG8470	131.440728181634	115.506044816345	103.873256945972	145.199481749542	94.4299801697042	80.4465164742973	112.720310967158	100.5676872553	108.820668560704	59.5992940794723	72.229545495585	68.6536703188339
CG8474	598.903317924381	532.611206653148	595.613675466794	519.367377027208	473.498900565231	471.186739349456	503.718889634487	565.259759400478	505.597567774349	506.593999675515	500.682076730759	499.29942050061
CG8475	140.980781033527	164.703063904789	149.179677528789	279.229772595273	199.651958073089	233.67797642534	110.959056108296	154.319382167615	152.348935984986	476.794352635779	370.997210954596	321.424001947268
CG8478	365.702025989224	346.518134449036	314.934874782999	424.429254344815	296.779937676213	291.139773906981	318.787129453993	336.381574612554	294.652887179753	304.61861418397	288.91818198234	290.21778816598
CG8486	126.140698819471	79.1430307074959	102.76822229761	111.691909038109	106.570977620095	134.077527457162	100.391526955125	195.933597583601	155.697264248392	155.620378985289	149.383832729505	154.470758217376
CG8487	374.182072968684	453.468175945652	382.341988333044	357.41410892195	366.927922945136	413.724941867815	339.922187760335	280.895954057906	435.282674242817	294.685398504058	252.803409234547	305.820895056624
CG8491	159.00088086488	181.815070544247	160.230024012403	273.645177143368	283.289940509112	249.001122420444	172.602976168461	128.310497532624	177.461397960533	200.319849544893	211.76389474842	241.848156804983
CG8497	164.300910227043	149.730058095263	131.499123155007	122.86109994192	130.852972520876	187.708538440027	184.931760180493	131.778348817289	152.348935984986	157.275914931941	183.857024897853	148.229515461119
CG8501	145.220804523257	154.008059755127	172.385405144378	134.030290845731	130.852972520876	241.339549422892	89.8239978019539	126.576571890291	87.0565348485635	112.576444372337	90.2869318694812	110.782058923573
CG8515	329.661826326518	228.873088802758	201.116306001775	217.799222624313	361.531924078296	275.816627911877	290.607051712204	320.77624383156	308.046200233378	319.518437703838	321.749793571242	351.069905039491
CG8525	253.341403511375	235.290091292555	299.464389705939	362.998704373855	236.07495042426	160.893032948595	290.607051712204	284.363805342572	220.989665384815	243.363784157845	244.595506337322	235.606914048725
CG8529	107.060593115686	145.452056435398	93.927945110719	117.276504490015	94.4299801697042	122.585167960834	89.8239978019539	130.044423174957	90.4048631119698	94.3655489591646	83.7206095517008	85.8170878985424
CG8532	170.660945461638	171.120066394586	156.914920067319	173.122459009069	129.503972804166	153.231459951043	146.184153285533	117.906943678627	154.023100116689	150.653771145333	144.45909099117	141.988272704861
CG8538	218.361209721102	154.008059755127	188.960924869799	189.876245364786	160.530966288497	126.41595445961	162.035447015289	162.989010379279	155.697264248392	162.242522771897	155.950155047286	218.443496469017
CG8547	37.1002055351387	77.0040298775636	44.201385934456	145.199481749542	114.664975920355	126.41595445961	52.8376457658553	67.6231000509774	70.314893531532	125.820731945553	147.74225215006	184.1166613096
CG8549	251.22139176651	181.815070544247	133.709192451729	256.891390787651	186.161960905988	237.508762924116	193.738034474803	244.483515568918	229.360486043331	210.253065224805	244.595506337322	230.925981981532
CG8552	400.682219779498	434.217168476261	373.501711146153	385.337086181477	501.827894616142	555.464042322529	401.5661078205	606.873974816464	482.159269930505	841.012260899221	663.198554095826	791.077519355654
CG8569	181.261004185963	179.676069714315	224.322033617364	206.630031720502	152.436967988237	157.062246449819	181.40925046277	182.062192444939	174.113069697127	132.442875732161	182.215444318408	134.186719259539
CG8588	116.600645967579	295.18211453066	327.090255914974	295.98355895099	318.363933143574	187.708538440027	139.139133850085	221.942482218593	174.113069697127	450.305777489347	385.771436169602	497.739109811546
CG8594	184.441021803261	245.985095442217	204.431409946859	268.060581691462	168.624964588757	183.877751941251	209.589328204559	187.263969371937	220.989665384815	258.263607677713	210.122314168974	213.762564401824
CG8596	125.080692947039	228.873088802758	297.254320409216	335.075727114328	397.954916429468	459.694379853128	140.900388708947	319.042318189227	145.652279458174	629.103659727764	413.678306020168	516.462838080319
CG8599	239.561327169753	226.734087972826	216.586791078834	212.214627172408	191.557959772828	191.539324938803	228.963131652039	268.758474561577	274.562917599316	178.797882238417	205.197572430639	190.357904065858
CG8602	115.540640095146	213.900082993232	335.930533101865	312.737345306706	439.773907647479	356.263144386174	170.841721309599	251.419218138249	187.506382750752	543.015790501859	436.6604341324	528.945323592834
CG8604	272.421509215161	359.35213942863	412.177923838802	591.967117901979	339.947928610935	440.540447359247	436.791204997737	433.481410583189	378.36109376491	394.017555303178	500.682076730759	483.696313609966
CG8611	254.401409383808	275.93110706127	224.322033617364	201.045436268597	221.23595354045	252.83190891922	234.246896228625	254.887069422915	239.40547083355	130.787339785509	196.989669533414	232.486292670597
CG8613	143.100792778392	158.286061414992	148.074642880428	134.030290845731	129.503972804166	218.354830430236	126.810349838053	156.053307809948	113.843160955814	127.476267892205	137.892768673389	145.10889408299
CG8632	684.763793591416	592.503229891253	722.692660028355	385.337086181477	554.438883567834	452.032806855576	695.695669250427	669.295297940443	549.125835198631	551.293470235119	520.381043684101	457.171031895871
CG8649	152.640845630285	168.981065564653	155.809885418957	128.445695393826	75.5439841357633	84.2773029730734	147.945408144395	114.439092393962	133.933130536252	64.5659019194284	78.7958678133654	104.540816167315
CG8651	1351.50748735148	1204.2574672519	1318.30633549515	1340.30290845731	1143.95175977013	1294.80583658631	1317.41863442866	1395.81014207787	1267.34224769928	1165.49730644301	1127.76585807879	1081.29530752163
CG8668	289.381603174082	275.93110706127	289.519077870687	374.167895277666	315.665933710154	363.924717383726	304.697090583099	384.931492597871	299.675379574863	648.970091087588	487.549432095199	441.567925005227
CG8675	275.601526832459	235.290091292555	269.628454200181	167.537863557164	292.732938526083	264.324268415548	297.652071147651	237.547812999587	170.764741433721	201.975385491545	165.799638523956	268.373438519078
CG8680	129.320716436769	83.4210323673606	137.024296396814	184.29164991288	219.88695382374	176.216178943699	84.5402332253684	161.255084736946	123.888145746033	359.251300423486	334.882438206803	312.062137812881
CG8683	345.561914413006	440.634170966058	337.035567750227	497.028995219586	617.841870253207	628.248985799274	244.814425381796	419.610005444527	375.012765501504	839.356724952569	732.14493843252	912.781753102678
CG8749	272.421509215161	245.985095442217	362.451364662539	329.491131662422	392.558917562627	383.078649877606	225.440621934316	383.197566955539	236.057142570143	849.289940632481	691.105423946393	660.011421474244
