gene	RNA_P1_1	RNA_P1_3	RNA_P1_5	RNA_P2_1	RNA_P2_3	RNA_P2_5	RNA_HYB_P1_1	RNA_HYB_P1_3	RNA_HYB_P1_5	RNA_HYB_P2_1	RNA_HYB_P2_3	RNA_HYB_P2_5	ATAC_P1_1	ATAC_P1_2	ATAC_P1_3	ATAC_P2_1	ATAC_P2_2	ATAC_P2_3	ATAC_P1_1	ATAC_P1_2	ATAC_P1_3	ATAC_P2_1	ATAC_P2_2	ATAC_P2_3
CG10489	543.400995182055	437.084645415081	505.236808223877	744.352756831333	639.19189378936	567.233081229742	437.453017797298	539.297241764257	522.927898203369	515.760971104228	485.246443246815	444.395067214754	435.662413569771	530.472205823216	416.598062432248	541.70575883483	495.082896032592	536.310109828649	454.403753586355	504.572361918832	433.608510111114	390.706483409874	444.868337029626	494.618488433417
CG1049	435.984519390254	534.43531643935	531.072781371689	427.884307668967	456.293468144715	538.994204891465	462.593995831626	528.511296928972	503.006835414669	576.283942203194	428.462284994528	431.324624061379	185.501027675693	151.869058925195	166.860231902571	212.214627172408	178.067962605728	229.847189926564	158.512937297566	173.392564233275	164.068084906908	180.453418185069	172.365960841737	157.591379595505
CG10492	243.266724587315	222.515819484041	186.593139400864	309.356798619392	313.404073109835	260.28877320499	276.550758377602	269.648620882129	179.289565098298	363.137826593793	425.881186892151	479.249582290421	519.402877491941	476.997185074908	621.029472379106	860.027699593441	806.701830592616	785.311232249093	426.223675844566	648.48819023245	621.114892861866	1299.59571812183	1048.96999026543	1110.94121061386
CG10494	97.9385514572309	51.6554580945096	66.0252647110749	101.933657782635	106.69074829271	105.588841960515	93.0216187270117	75.501613846996	64.7434540632743	136.834543354183	113.568316504574	126.347617149293	98.5805461362256	85.5600331972929	124.868915264838	206.630031720502	192.906959489539	229.847189926564	77.495213789921	114.439092393962	117.19148921922	188.731097918329	216.688636486755	244.968778183112
CG10496	266.961535423742	278.144774355052	297.113691199837	349.656151696247	397.232518196964	302.033199096356	261.466171557006	283.131051926235	214.151424978523	363.137826593793	314.893968489954	355.080372333357	218.361209721102	239.56809295242	228.74217221081	307.152749854801	221.23595354045	310.293706400861	206.066818486836	275.694177130908	219.315501253112	248.330391997801	254.444989813992	255.890953006563
CG10504	107.416475791802	55.6289548710104	132.05052942215	94.8220072396603	78.112869285734	95.7666241037226	75.4229341029825	97.0735035175663	99.6053139434989	57.8915375729236	77.4329430713003	108.920359611459	215.181192103804	260.958101251743	289.519077870687	323.906536210517	311.618934560024	268.155054914324	354.01222663123	265.290623276911	287.956230652941	364.217908263442	338.165599365693	321.424001947268
CG10506	783.508411657847	770.858374641144	786.561849166718	855.768615337934	884.009057282453	817.699636577939	693.890993747439	738.837221217032	702.217463301667	752.589988448007	738.194057279729	605.597199439714	589.363265072489	663.09025727902	571.302913202844	323.906536210517	500.478894899432	413.724941867815	464.971282739526	391.867195167202	371.664437238098	397.328627196482	354.581405160144	400.999847089552
CG10521	423.347286944159	564.236542263105	490.883489808426	301.059872985921	354.365699686501	304.488753560554	424.882528780135	328.971317476197	433.28311565422	326.297757229206	211.650044394887	346.366743564441	1606.96890260772	1764.67568469417	2527.21424080252	1491.08698565876	1249.17373767352	1689.37684596024	1935.61908988916	1548.39559860315	1270.69057596269	1519.78199902654	1488.91358555672	1171.79332748737
CG10539	709.264671037043	637.746232628369	664.558642635384	713.535604478443	867.814925845167	800.510755328553	588.298886003263	560.869131434827	622.533212146868	794.692924864679	766.586136405872	760.264110087986	1868.79035309856	1910.12774112956	1772.47557597168	1971.36219452263	1984.3785832805	2156.73279881092	1676.71462563647	1687.10964998977	1674.16413170314	2039.62028627528	1925.57401968912	1855.20940929758
CG10543	424.926940999921	492.713600286092	417.681565889626	476.480586379293	366.74944725619	421.12759060996	462.593995831626	377.50806923498	463.16470983727	442.080832375053	358.772636230358	387.756480216795	276.661532704891	301.599117020457	228.74217221081	295.98355895099	317.014933426864	271.985841413101	223.679367075454	249.685292495917	190.854711014158	195.353241704937	203.555991851194	251.210020939369
CG10555	715.58328726009	741.057148817388	805.221163106805	747.90858210282	799.228016228425	892.594047735979	799.483101491614	709.175872919998	928.819552523127	915.73886706261	748.518449689236	847.400397777153	231.081280190292	243.846094612285	190.065959518161	307.152749854801	246.866948157941	283.478200909429	200.78305391025	182.062192444939	227.686321911628	185.420026025025	231.462861701761	221.564117847146
CG10565	296.974962483216	234.436309813544	236.829753854943	290.392397171459	308.641093275339	330.272075434633	326.832714446257	393.686986487908	341.148200256484	331.56062428129	335.542753308968	289.728156566482	124.020687074606	183.95407137418	106.083326242694	150.784077201448	206.396956656639	137.908313955938	142.661643567809	91.898059043636	118.865653350923	104.298764639077	205.197572430639	213.762564401824
CG10572	413.869362609589	399.336426038324	439.211543512802	462.257285293344	432.478568972235	392.888714271683	402.25564854924	463.795627917261	383.480458682471	299.983421968786	351.029341923228	352.901965141128	257.581427001106	220.317085483029	229.847206859171	323.906536210517	273.846942492142	252.83190891922	250.098189958382	303.436987408232	200.899695804377	233.430568477933	293.842923720675	221.564117847146
CG10578	597.109233077956	548.342555157102	732.019239188004	699.312303392494	765.887157386953	923.288478538454	764.285732243556	555.476159017185	587.671352266643	828.901560703224	490.408639451568	479.249582290421	186.561033548126	166.842064734721	195.591132759968	178.707054460975	172.671963738888	210.693257432684	98.6302720962631	124.842646247958	169.090577302018	91.0544770658605	169.082799682847	145.10889408299
CG10585	72.6640865650423	111.257909742021	86.1199104927064	229.943367556176	192.424385313637	181.711030350653	115.648498957906	121.341879396958	114.546111035024	131.571676302099	98.0817278903137	130.704431533751	1186.146571252	1435.26955688459	1061.9382970753	1055.48854041013	949.695800563882	1183.7130281218	1727.79101654347	1215.48187527526	1538.55683703519	850.945476579133	934.059349704269	759.871305574366
CG1059	363.320432825211	385.429187320572	404.76357931572	433.810683121446	348.650123885106	390.433159807485	525.446440917445	493.456976214295	488.066038323145	389.452161854213	376.840322946995	352.901965141128	544.843018430322	752.928292136177	708.327209599657	457.936827056248	416.840912463408	601.433480307842	1116.63558051841	983.135839202671	1153.49908674347	342.695940956966	525.305785422436	443.128235694291
CG10590	593.949924966432	607.945006804613	555.473422677956	693.385927940016	729.688510644784	707.199685689029	583.270690396398	496.153462423116	562.770023780769	836.79586128135	573.003778727622	666.592600822131	593.603288562219	485.553188394637	476.269933443763	357.41410892195	384.464919262367	417.555728366591	387.476068949605	426.545708013858	420.215197057489	347.662548796922	293.842923720675	341.708040905105
CG10600	176.92125424532	176.820606554283	97.6025652250672	350.841426786743	361.986467421694	343.777624987722	316.776323232526	126.7348518146	79.6842511547991	307.877722546912	278.758595056681	342.009929179982	330.72183219895	318.711123659916	249.737830529676	586.382522450074	559.834882434675	475.017525848232	133.8553692735	334.647648970222	276.237081731019	650.62562703424	669.764876413606	801.999694179105
CG10601	1045.7309849143	1120.52609097321	1148.26547323608	733.685281016871	884.009057282453	1049.74953344465	1133.85810934817	1283.52743539893	1382.02373096605	976.261838161575	1058.25022197444	1158.91262626593	493.96273655356	524.055203333419	562.462636015952	737.166599651521	632.680867137018	873.419321720942	598.826652013026	547.92050297715	505.597567774349	473.483280742475	587.68584744135	493.058177744352
CG10616	586.051654687623	603.971510028113	681.782624733925	670.865701220596	673.485348597731	735.438562027306	696.405091550871	698.389928084713	617.552946449693	728.907086713629	606.558054058519	531.531354903921	233.201291935157	235.290091292555	202.221340650136	206.630031720502	199.651958073089	218.354830430236	200.78305391025	131.778348817289	172.438905565424	115.887516265641	123.118543458383	148.229515461119
CG10619	85.3013190111366	93.3771742477674	35.8832960386276	111.415858506601	117.169303928601	89.6277379432276	191.071433060889	94.377017308745	84.664516851974	126.308809250015	126.473807016457	139.418060302668	95.400528518928	115.506044816345	122.658845968115	122.86109994192	91.731980736284	149.400673452266	133.8553692735	223.676407860925	152.348935984986	178.797882238417	206.839153010084	148.229515461119
CG10622	489.692757286154	542.382309992351	532.508113213234	641.233823958202	641.097085723158	558.638640605049	605.897570627293	550.083186599542	378.500192985296	481.552335265683	544.611699601478	409.540552139087	377.362090585982	359.35213942863	418.80813172897	430.013849796721	342.645928044355	409.894155369039	413.894891832533	391.867195167202	395.102735081942	347.662548796922	439.94359529129	355.750837106685
CG1063	192.717794802938	170.860361389532	185.157807559319	180.161813755354	199.092557081932	228.366565170415	201.12782427462	145.610255276349	214.151424978523	205.251815031275	123.89270891408	174.272575378335	54.0602994940592	83.4210323673606	66.302078901684	117.276504490015	90.382981019574	111.092808464506	102.152781813987	71.0909513356429	60.2699087413132	92.7100130125125	105.061157084487	82.6964665204136
CG10631	157.965405576179	182.780851719034	266.97172252739	544.041266537551	615.37699461688	488.655338375405	291.635345198199	296.613482970341	373.519927288121	1123.62211561993	831.113588965289	819.081104278174	99.6405520086581	145.452056435398	131.499123155007	295.98355895099	265.752944191882	249.001122420444	190.215524757079	272.226325846242	237.731306701846	566.193293754987	691.105423946393	572.634022886637
CG10632	849.853881999842	737.083652040887	858.328441243973	587.896444885894	647.765257491453	604.066398192712	779.370319064152	779.284514349351	921.349153977365	631.544046250076	583.328171137129	705.803930282256	1247.62691185309	1182.86745895257	1226.58845968115	1038.73475405442	1274.80473229101	1045.80471416587	1347.35996702931	1229.35328041392	1245.57811398714	1163.84177049636	1081.80160185433	1100.01903579041
CG1064	303.293578706263	242.383303366545	298.549023041382	362.6941776917	381.038386759678	294.666535703762	286.607149591333	323.578345058554	266.44421479886	263.143352604198	418.137892585021	296.263378143169	200.341109889749	263.097102081676	282.888869980518	346.244918018139	318.363933143574	329.447638894741	234.246896228625	237.547812999587	291.304558916347	286.407718770798	354.581405160144	366.673011930135
CG10641	66.3454703419951	51.6554580945096	28.7066368309021	59.2637545247877	70.4921015505405	112.955505353109	150.845868205965	53.9297241764257	54.7829226689244	68.4172716770915	154.865886142601	152.488503456043	411.282278503823	402.132156027277	386.76212692649	753.920386007238	621.888869403337	693.372356278467	412.133636973671	582.599015823805	520.665044959678	1249.92963972227	778.109194656984	901.859578279227
CG10642	175.341600189558	135.098890401025	229.653094647217	188.458739388825	186.708809512242	184.166584814851	160.902259419696	210.32592428806	184.269830795473	178.937479770855	108.40612029982	141.596467494897	454.742519273557	453.468175945652	430.963512860946	362.998704373855	461.35790311484	455.863593354352	366.341010643263	398.802897736533	418.541032925786	337.72933311701	348.015082842364	385.396740198908
CG10645	889.345233393887	695.361935887629	709.053929723282	402.993530768556	429.620781071537	300.805421864257	729.088362995497	625.584800446538	727.118791787542	486.815202317767	441.367775506411	679.663043975506	294.681632536244	198.927077183706	194.486098111606	245.72219988384	167.275964872047	275.816627911877	190.215524757079	215.006779649262	227.686321911628	158.931450878593	213.405475327865	209.08163233463
CG10646	304.873232762025	299.999006625806	262.665727002754	302.245148076417	286.731386036658	262.744327669188	236.325193522678	277.738079508592	258.973816253097	249.986184973988	258.109810237667	228.732755184065	186.561033548126	207.483080503435	184.540786276354	128.445695393826	225.28295269058	199.200897936355	126.810349838053	168.190787306277	224.337993648221	142.376091412073	146.100671570615	166.953243729892
CG10652	197.456756970224	192.714593660286	94.731901541977	235.869743008655	268.632062665573	325.360966506237	218.726508898649	186.057548408669	122.016509580786	363.137826593793	459.435462223048	446.573474406983	97.5205402637931	81.2820315374282	69.6171828467682	189.876245364786	133.550971954296	118.754381462058	58.1214103424408	110.971241109296	71.9890576632352	228.463960637977	195.348088953968	170.07386510802
CG10655	101.097859568754	139.072387177526	86.1199104927064	199.126215203287	216.239284486117	202.583243296336	158.388161616263	134.824310441064	79.6842511547991	178.937479770855	232.298829213901	265.765677451961	83.7404639221701	98.3940381768868	70.7222174951296	161.953268105258	114.664975920355	164.723819447371	93.3465075196776	116.173018036295	77.0115500583446	296.34093445071	213.405475327865	209.08163233463
CG10663	129.531632572467	180.794103330784	155.015838886871	54.5226541628046	87.638828954726	179.255475886455	153.359966009398	137.520796649886	139.447439520898	157.886011562519	108.40612029982	95.8499164580842	323.301791091923	297.321115360593	346.980879585479	441.183040700532	302.175936543053	352.432357887398	301.174580865375	319.042318189227	336.506990472332	372.495587996702	283.993440244004	294.898720233173
CG10681	243.266724587315	224.502567872292	199.51112597477	168.309062850397	207.665920784025	191.533248207445	170.958650633427	210.32592428806	149.407970915248	142.097410406267	162.609180449731	156.845317840501	85.8604756670352	113.367043986413	124.868915264838	134.030290845731	136.248971387716	122.585167960834	154.990427579842	109.237315466964	122.21398161433	124.165195998901	131.326446355609	148.229515461119
